Subject	TrialLearn	TrialTest	Condition	Correct	SRPE	RTlearn	RTrecog	RTcertain	Hit	Certainty	LearnChosenInOptions	TestChosenInOptions	TestChosenAltOption	TestChosenNoOption	Rechosen
26	9	9	2	1	0.5	5079	4772	985	1	4	1	1	0	0	1
26	38	33	1	1	0	1061	19658	948	1	2	1	1	0	0	1
26	34	34	4	0	-0.25	4699	5034	287	0	1	1	1	1	0	1
26	6	4	2	0	-0.5	3253	3418	1027	0	4	1	0	0	1	0
26	5	10	2	0	-0.5	2508	5337	859	0	2	1	0	0	1	0
26	31	31	2	1	0.5	5233	3438	1151	0	2	1	0	0	1	0
26	27	27	2	0	-0.5	1727	7638	1336	1	2	1	1	0	0	0
26	46	50	4	0	-0.25	7225	11288	1181	0	2	1	1	1	0	1
26	55	57	2	0	-0.5	5284	6375	1108	1	1	1	1	0	0	0
26	58	58	4	0	-0.25	5864	4010	2068	1	3	1	1	0	0	0
26	21	30	1	1	0	1455	11700	1559	0	2	1	0	0	1	0
26	48	46	2	1	0.5	3849	9667	1362	1	4	1	1	0	0	1
26	7	2	1	1	0	1334	9297	2984	1	3	1	1	0	0	1
26	30	23	1	1	0	1328	3347	487	1	4	1	1	0	0	1
26	1	6	2	1	0.5	2169	3385	1369	1	3	1	1	0	0	1
26	57	51	1	1	0	3007	5840	1051	1	1	1	1	0	0	1
26	8	8	4	0	-0.25	3966	6211	1157	1	2	1	1	0	0	0
26	12	14	2	1	0.5	5692	9891	1098	1	1	1	1	0	0	1
26	15	12	4	0	-0.25	3285	4412	1427	0	3	1	1	1	0	1
26	20	16	1	1	0	1117	7424	1563	1	2	1	1	0	0	1
26	59	56	2	1	0.5	5782	5572	715	0	1	1	0	0	1	0
26	52	55	4	0	-0.25	11121	11072	617	0	1	1	1	1	0	0
26	35	35	4	0	-0.25	9639	9481	365	1	4	1	1	0	0	0
26	24	21	1	1	0	1261	10010	810	0	1	1	0	0	1	0
26	36	40	4	0	-0.25	8146	6126	1565	1	3	1	1	0	0	0
26	41	43	2	0	-0.5	4638	5197	672	0	1	1	1	1	0	1
26	14	17	1	1	0	1035	6235	664	1	4	1	1	0	0	1
27	38	39	2	1	0.5	2076	5187	466	1	4	1	1	0	0	1
27	1	1	1	1	0	2057	5755	3833	1	4	1	1	0	0	1
27	50	49	4	1	0.75	1662	5734	638	1	3	1	1	0	0	1
27	6	6	4	0	-0.25	1513	2766	1173	1	4	1	1	0	0	0
27	34	34	1	1	0	5888	3069	1236	1	4	1	1	0	0	1
27	5	5	1	1	0	2232	8405	1643	0	2	1	0	0	1	0
27	31	31	4	1	0.75	1828	2842	708	1	3	1	1	0	0	1
27	40	36	2	0	-0.5	2579	10186	1281	1	4	1	1	0	0	0
27	22	29	2	0	-0.5	3626	4534	708	1	3	1	1	0	0	0
27	45	42	2	0	-0.5	1424	10123	745	1	2	1	1	0	0	0
27	42	45	2	0	-0.5	5482	9092	1332	1	3	1	1	0	0	0
27	25	22	2	0	-0.5	3041	7466	1189	1	3	1	1	0	0	0
27	35	37	2	0	-0.5	3340	3654	1206	1	4	1	1	0	0	0
27	13	16	2	0	-0.5	3838	5295	823	1	3	1	1	0	0	0
27	9	10	2	1	0.5	2200	3483	731	1	3	1	1	0	0	1
27	60	56	4	0	-0.25	2639	5357	716	1	4	1	1	0	0	0
27	41	44	1	1	0	14853	5888	1047	1	4	1	1	0	0	1
27	7	7	1	1	0	2767	8059	1109	1	3	1	1	0	0	1
27	15	13	2	0	-0.5	2916	9777	983	1	2	1	1	0	0	0
27	36	32	4	0	-0.25	2900	3700	1202	1	3	1	1	0	0	0
27	10	8	4	0	-0.25	3347	4014	1191	1	4	1	1	0	0	0
27	27	27	1	1	0	2986	5622	965	1	4	1	1	0	0	1
27	19	19	4	0	-0.25	2332	18767	806	0	1	1	1	1	0	0
27	46	41	4	0	-0.25	2898	5701	720	1	4	1	1	0	0	0
27	11	15	4	0	-0.25	3168	4902	1188	1	3	1	1	0	0	0
27	20	17	4	1	0.75	897	3258	1246	1	3	1	1	0	0	1
27	30	21	2	1	0.5	1540	5182	1065	1	2	1	1	0	0	1
27	4	3	4	1	0.75	4247	4243	1675	1	3	1	1	0	0	1
27	51	54	1	1	0	7052	3896	580	1	4	1	1	0	0	1
27	32	40	4	0	-0.25	972	5676	1423	1	3	1	1	0	0	0
27	57	59	2	1	0.5	2770	6970	1554	1	2	1	1	0	0	1
27	47	47	4	0	-0.25	4961	8263	1096	1	3	1	1	0	0	0
27	8	9	1	1	0	3939	10937	734	1	2	1	1	0	0	1
27	29	25	2	1	0.5	3404	5122	948	1	3	1	1	0	0	1
27	59	51	2	0	-0.5	2860	4232	958	1	4	1	1	0	0	0
27	17	12	1	1	0	1386	3743	632	1	2	1	1	0	0	1
27	55	55	1	1	0	10182	8321	1070	1	4	1	1	0	0	1
27	44	43	1	1	0	4784	4010	954	1	3	1	1	0	0	1
27	12	18	2	1	0.5	2106	8658	1132	1	1	1	1	0	0	1
27	3	2	1	1	0	1299	18927	1344	0	2	0	0	0	1	0
27	49	50	2	1	0.5	3916	4320	952	1	4	1	1	0	0	1
27	39	35	4	0	-0.25	929	1684	599	1	4	1	1	0	0	0
27	37	38	1	1	0	3531	3781	852	1	4	1	1	0	0	1
27	48	48	4	0	-0.25	4166	4287	720	1	4	1	1	0	0	0
27	2	4	1	1	0	1706	5978	1056	1	3	1	1	0	0	1
27	18	14	1	1	0	2850	5705	1704	1	4	1	1	0	0	1
27	23	30	1	1	0	16971	9382	945	0	1	1	0	0	1	0
27	43	46	1	1	0	7220	4717	730	1	4	1	1	0	0	1
27	28	24	4	0	-0.25	2195	3226	628	1	4	1	1	0	0	0
27	52	58	1	1	0	5511	3239	699	1	4	1	1	0	0	1
27	56	57	2	1	0.5	2487	3863	485	1	4	1	1	0	0	1
27	14	20	2	1	0.5	1718	5624	1067	1	4	1	1	0	0	1
27	53	52	4	0	-0.25	1392	5203	915	1	3	1	1	0	0	0
27	24	23	4	0	-0.25	1166	7344	1110	1	3	1	1	0	0	0
27	33	33	1	1	0	7803	2556	1325	1	4	1	1	0	0	1
27	58	60	2	0	-0.5	2259	4686	1972	1	4	1	1	0	0	0
27	21	26	1	1	0	2560	2330	1178	1	4	1	1	0	0	1
27	16	11	4	0	-0.25	1288	4143	2073	0	2	1	1	1	0	1
27	26	28	4	1	0.75	1964	2685	503	1	4	1	1	0	0	1
27	54	53	2	1	0.5	1976	4790	850	1	4	1	1	0	0	1
28	58	55	2	1	0.5	5265	8959	705	0	2	1	0	0	1	0
28	28	25	2	1	0.5	3656	5930	1263	1	3	1	1	0	0	1
28	30	21	4	1	0.75	9001	13382	901	0	2	1	1	1	0	0
28	26	26	1	1	0	1665	7607	1098	1	3	1	1	0	0	1
28	59	51	4	1	0.75	5755	3453	673	1	4	1	1	0	0	1
28	12	12	1	1	0	1722	7220	1962	1	3	1	1	0	0	1
28	35	32	1	1	0	1502	6652	787	1	2	1	1	0	0	1
28	18	13	1	1	0	1385	7452	1744	1	3	1	1	0	0	1
28	37	31	1	1	0	1653	8095	592	0	2	1	0	0	1	0
28	56	60	4	0	-0.25	3070	5936	799	0	3	1	1	1	0	1
28	52	58	4	1	0.75	4567	7347	1289	1	3	1	1	0	0	1
28	22	22	2	1	0.5	3891	7728	1085	1	4	1	1	0	0	1
28	8	9	2	1	0.5	4004	8625	941	0	2	1	0	0	1	0
28	54	52	2	0	-0.5	2989	11067	919	0	2	1	0	0	1	0
28	16	11	1	1	0	2168	3821	1475	1	4	1	1	0	0	1
28	38	33	4	0	-0.25	5121	12735	902	1	2	1	1	0	0	0
28	11	16	2	0	-0.5	3877	9932	993	1	1	1	1	0	0	0
28	43	43	1	1	0	1686	9888	631	0	2	1	0	0	1	0
28	57	57	2	0	-0.5	5702	9565	746	0	2	1	0	0	1	0
28	6	5	1	1	0	2149	9879	1826	0	2	1	0	0	1	0
28	41	49	2	0	-0.5	4973	8595	1787	0	3	1	0	0	1	0
28	7	8	1	1	0	1545	13842	2262	1	1	1	1	0	0	1
28	29	27	1	1	0	1119	4949	750	1	4	1	1	0	0	1
28	31	40	4	0	-0.25	3783	6863	1156	0	3	1	1	1	0	1
28	14	20	4	0	-0.25	3508	2368	749	1	4	1	1	0	0	0
28	42	44	1	1	0	1411	10942	896	0	2	1	0	0	1	0
28	36	34	2	0	-0.5	2825	5701	546	1	2	1	1	0	0	0
28	19	14	1	1	0	1688	3464	1254	0	4	1	0	0	1	0
28	9	10	1	1	0	1240	8745	1846	0	2	1	0	0	1	0
28	45	45	2	1	0.5	3140	9429	490	1	3	1	1	0	0	1
28	15	18	2	0	-0.5	4204	8603	1162	0	2	1	0	0	1	0
28	51	53	4	1	0.75	4801	4884	591	1	4	1	1	0	0	1
28	33	38	4	0	-0.25	3589	6347	677	0	2	1	1	1	0	1
28	53	59	2	0	-0.5	2445	14872	901	0	2	1	1	1	0	1
28	5	3	2	1	0.5	3026	9804	983	1	3	1	1	0	0	1
28	3	4	2	1	0.5	3473	7649	861	0	3	1	1	1	0	0
28	47	42	1	1	0	1192	11552	854	0	2	1	0	0	1	0
28	1	6	2	1	0.5	6751	3827	1123	0	4	1	1	1	0	0
28	24	28	4	0	-0.25	3827	5917	1737	1	3	1	1	0	0	0
28	2	1	1	1	0	1624	14899	5136	1	3	1	1	0	0	1
28	32	36	2	1	0.5	3400	6274	1069	0	2	1	0	0	1	0
28	27	23	2	1	0.5	4718	11548	703	1	2	1	1	0	0	1
28	40	39	4	0	-0.25	3618	7199	928	1	2	1	1	0	0	0
28	39	37	1	1	0	1327	6979	494	0	2	1	0	0	1	0
28	34	35	4	0	-0.25	5396	12097	1154	0	2	1	1	1	0	1
28	17	19	2	0	-0.5	3270	13992	574	0	2	1	0	0	1	0
28	44	46	4	0	-0.25	2490	5759	894	1	4	1	1	0	0	0
28	20	17	4	0	-0.25	5190	15588	505	1	2	1	1	0	0	0
28	25	24	4	0	-0.25	3341	8608	900	1	3	1	1	0	0	0
28	49	48	1	1	0	1296	7829	665	1	2	1	1	0	0	1
28	13	15	2	0	-0.5	3946	8836	1496	0	2	1	0	0	1	0
28	55	54	2	0	-0.5	4787	6067	1117	1	3	1	1	0	0	0
28	46	50	4	0	-0.25	2149	6441	648	0	2	1	1	1	0	1
28	10	7	4	0	-0.25	3393	9533	1426	0	3	1	1	1	0	0
28	60	56	1	1	0	1370	7448	641	0	2	1	0	0	1	0
28	21	29	1	1	0	1687	6905	706	1	2	1	1	0	0	1
28	48	41	4	0	-0.25	4456	5683	913	0	2	1	1	1	0	1
28	23	30	4	0	-0.25	5341	9491	747	1	2	1	1	0	0	0
28	50	47	4	1	0.75	3769	13127	615	0	2	1	1	1	0	0
28	4	2	1	1	0	1577	10081	1404	1	3	1	1	0	0	1
29	60	56	1	1	0	1227	7761	360	0	1	1	0	0	1	0
29	11	11	4	0	-0.25	4604	8325	1022	1	1	1	1	0	0	0
29	19	13	1	1	0	1081	12984	1100	0	1	1	0	0	1	0
29	43	50	4	0	-0.25	4919	3482	2040	1	2	1	1	0	0	0
29	57	58	2	1	0.5	5029	20866	618	1	1	1	1	0	0	1
29	25	21	4	0	-0.25	3865	3277	501	1	4	1	1	0	0	0
29	48	44	1	1	0	896	10044	1146	1	1	1	1	0	0	1
29	26	26	2	1	0.5	4597	7102	797	0	1	1	1	1	0	0
29	17	12	2	0	-0.5	2838	11788	361	1	1	1	1	0	0	0
29	15	17	1	1	0	1507	4040	502	1	4	1	1	0	0	1
29	3	10	4	0	-0.25	1819	11942	779	1	1	1	1	0	0	0
29	20	14	1	1	0	871	4402	288	1	1	1	1	0	0	1
29	52	59	4	0	-0.25	5924	3219	683	1	4	1	1	0	0	0
29	38	32	2	0	-0.5	3730	6330	1031	1	2	1	1	0	0	0
29	6	2	2	0	-0.5	2527	3808	1607	1	3	1	1	0	0	0
29	27	29	2	0	-0.5	4740	8723	1925	0	2	1	1	1	0	1
29	49	42	1	1	0	1694	9028	733	0	1	1	0	0	1	0
29	1	9	4	0	-0.25	2528	2183	603	1	4	1	1	0	0	0
29	5	3	1	1	0	1855	10512	1949	1	1	1	1	0	0	1
29	10	6	2	1	0.5	2558	15961	748	0	1	1	1	1	0	0
29	28	25	2	0	-0.5	1035	19047	803	0	1	1	0	0	1	0
29	13	19	1	1	0	1391	7282	824	1	1	1	1	0	0	1
29	4	5	2	1	0.5	301	4302	1152	1	4	1	1	0	0	1
29	51	51	4	0	-0.25	6764	4648	1190	1	4	1	1	0	0	0
29	30	30	1	1	0	866	17937	1271	1	1	1	1	0	0	1
29	16	15	1	1	0	1339	10482	668	1	1	1	1	0	0	1
29	12	20	4	0	-0.25	4783	4247	769	0	1	1	1	1	0	0
29	50	46	4	1	0.75	6578	2041	364	1	4	1	1	0	0	1
29	55	53	4	0	-0.25	7233	7358	1000	1	4	1	1	0	0	0
29	44	49	1	1	0	853	15230	443	1	1	1	1	0	0	1
29	46	48	1	1	0	998	11170	636	0	1	1	0	0	1	0
29	9	4	2	0	-0.5	1541	10223	824	1	1	1	1	0	0	0
29	34	31	4	0	-0.25	5096	7254	1037	1	2	1	1	0	0	0
29	53	60	4	1	0.75	5406	17434	877	0	1	1	1	1	0	0
29	54	54	4	0	-0.25	4748	5221	561	1	4	1	1	0	0	0
29	14	18	2	1	0.5	4251	4392	400	1	4	1	1	0	0	1
29	42	47	1	1	0	1017	11493	1005	1	1	1	1	0	0	1
29	29	24	2	0	-0.5	999	3819	323	1	4	1	1	0	0	0
29	58	57	4	0	-0.25	3948	5272	327	1	1	1	1	0	0	0
29	23	28	1	1	0	684	1685	602	1	4	1	1	0	0	1
29	36	33	2	1	0.5	4413	6776	2413	0	3	1	1	1	0	0
29	22	23	4	1	0.75	1216	3924	609	1	4	1	1	0	0	1
29	39	39	4	0	-0.25	3284	5029	1245	1	2	1	1	0	0	0
29	59	52	2	1	0.5	3823	12085	486	1	1	1	1	0	0	1
29	56	55	1	1	0	1091	2910	1084	1	4	1	1	0	0	1
29	8	8	2	1	0.5	2360	2924	579	1	4	1	1	0	0	1
29	35	35	1	1	0	1499	14455	963	1	1	1	1	0	0	1
29	21	22	4	1	0.75	3168	2442	405	1	4	1	1	0	0	1
29	31	37	1	1	0	1196	6381	707	1	1	1	1	0	0	1
29	32	34	1	1	0	869	7765	778	1	1	1	1	0	0	1
29	24	27	2	1	0.5	1426	6029	409	1	4	1	1	0	0	1
29	41	43	2	0	-0.5	4051	1650	415	1	4	1	1	0	0	0
29	37	38	4	0	-0.25	3950	4914	943	1	4	1	1	0	0	0
29	18	16	2	0	-0.5	2082	19014	509	0	1	1	0	0	1	0
29	45	45	4	0	-0.25	1358	4366	737	1	4	1	1	0	0	0
29	7	7	1	1	0	2028	6258	1559	0	3	1	0	0	1	0
29	2	1	4	1	0.75	849	2384	1619	1	4	1	1	0	0	1
29	33	36	1	1	0	1301	9623	381	0	1	1	0	0	1	0
29	40	40	2	0	-0.5	1728	12228	789	1	1	1	1	0	0	0
29	47	41	2	1	0.5	5246	10808	938	0	2	1	0	0	1	0
30	36	32	4	1	0.75	5617	3371	1105	1	3	1	1	0	0	1
30	59	54	2	0	-0.5	4808	4455	821	0	3	1	1	1	0	1
30	55	57	2	1	0.5	2963	6601	893	0	2	1	0	0	1	0
30	34	31	1	1	0	2182	7267	2118	0	2	1	0	0	1	0
30	29	30	4	1	0.75	3709	3183	1314	1	4	1	1	0	0	1
30	31	40	2	1	0.5	4914	24601	943	0	2	1	0	0	1	0
30	15	15	4	0	-0.25	2034	11089	1254	0	1	1	1	1	0	1
30	45	48	4	0	-0.25	3012	10022	2118	0	2	1	1	1	0	0
30	23	21	1	1	0	2635	4639	1342	1	3	1	1	0	0	1
30	6	6	1	1	0	3231	7355	1451	1	2	1	1	0	0	1
30	52	52	2	1	0.5	2769	3090	1381	1	3	1	1	0	0	1
30	53	51	4	0	-0.25	2000	4926	2839	0	2	1	1	1	0	1
30	17	13	1	1	0	2284	7425	1945	0	2	1	0	0	1	0
30	5	7	1	1	0	2607	11195	1345	0	2	1	0	0	1	0
30	50	46	1	1	0	2112	10190	968	0	2	1	0	0	1	0
30	41	50	2	1	0.5	2553	12713	1165	0	1	1	0	0	1	0
30	4	9	4	0	-0.25	3081	4575	1104	1	3	1	1	0	0	0
30	21	24	4	1	0.75	5968	6590	854	1	2	1	1	0	0	1
30	30	23	4	1	0.75	4752	9638	1811	1	1	1	1	0	0	1
30	3	5	2	1	0.5	3275	6048	1649	1	2	1	1	0	0	1
30	9	4	2	0	-0.5	2983	17135	2337	0	2	1	0	0	1	0
30	35	37	1	1	0	3784	6787	1068	1	2	1	1	0	0	1
30	38	39	2	0	-0.5	3813	6847	850	1	3	1	1	0	0	0
30	18	16	4	1	0.75	6802	5484	927	1	2	1	1	0	0	1
30	7	3	2	1	0.5	7432	6177	3665	1	4	1	1	0	0	1
30	13	18	1	1	0	2905	16018	893	0	2	1	0	0	1	0
30	44	41	4	0	-0.25	5202	8212	1061	1	2	1	1	0	0	0
30	51	60	1	1	0	1608	12216	949	0	2	1	0	0	1	0
30	25	25	2	0	-0.5	4684	6248	821	0	2	1	1	1	0	1
30	27	22	1	1	0	3302	5728	2065	1	1	1	1	0	0	1
30	28	26	2	0	-0.5	6557	4543	1122	1	3	1	1	0	0	0
30	19	11	1	1	0	2424	5522	2298	1	2	1	1	0	0	1
30	12	12	2	1	0.5	5131	4609	1789	1	4	1	1	0	0	1
30	22	29	2	0	-0.5	3826	14858	1359	1	2	1	1	0	0	0
30	48	43	4	0	-0.25	3879	8661	2108	0	1	1	1	1	0	1
30	56	59	1	1	0	2341	4282	2368	1	3	1	1	0	0	1
30	42	42	1	1	0	2337	7343	1064	0	2	1	0	0	1	0
30	46	49	1	1	0	2169	11101	1095	0	1	1	0	0	1	0
30	33	36	4	0	-0.25	7822	5694	1430	0	2	1	1	1	0	0
30	40	38	4	0	-0.25	4939	5423	1161	1	2	1	1	0	0	0
30	20	17	4	0	-0.25	3837	7980	1258	0	2	1	1	1	0	0
30	47	45	1	1	0	2475	9556	1101	0	2	1	0	0	1	0
30	14	20	4	0	-0.25	6235	6005	2454	1	3	1	1	0	0	0
30	2	1	4	0	-0.25	4338	6586	3454	1	3	1	1	0	0	0
30	43	47	2	0	-0.5	4056	6847	1132	0	1	1	0	0	1	0
30	57	53	2	0	-0.5	1826	11034	832	0	2	1	0	0	1	0
30	58	58	1	1	0	2380	2829	1107	1	3	1	1	0	0	1
30	54	56	4	0	-0.25	3058	4858	1354	1	1	1	1	0	0	0
30	16	14	1	1	0	6079	12031	1436	0	1	1	0	0	1	0
30	10	8	1	1	0	3437	4815	2193	1	4	1	1	0	0	1
30	1	2	1	1	0	3501	4991	2297	1	3	1	1	0	0	1
30	8	10	2	1	0.5	4618	14259	1731	1	1	1	1	0	0	1
30	60	55	2	1	0.5	2373	5128	850	0	2	1	0	0	1	0
30	37	35	1	1	0	2338	7965	1289	1	2	1	1	0	0	1
30	39	33	2	0	-0.5	3914	6382	1294	0	2	1	0	0	1	0
30	49	44	2	1	0.5	2451	5224	818	0	2	1	0	0	1	0
30	24	27	4	0	-0.25	5523	16919	1783	0	2	1	1	1	0	1
30	11	19	2	0	-0.5	3668	3801	1666	1	3	1	1	0	0	0
30	26	28	4	0	-0.25	7012	3398	1237	1	3	1	1	0	0	0
30	32	34	4	0	-0.25	4498	11070	1187	0	1	1	1	1	0	1
31	32	38	2	0	-0.5	8961	9077	1150	1	2	1	1	0	0	0
31	14	17	4	0	-0.25	5067	15516	1066	1	3	1	1	0	0	0
31	42	45	1	1	0	3663	16453	927	0	1	1	0	0	1	0
31	41	46	4	0	-0.25	5775	6139	398	0	1	1	1	1	0	1
31	38	37	4	0	-0.25	3813	4682	729	1	4	1	1	0	0	0
31	44	43	4	1	0.75	5326	4464	904	1	4	1	1	0	0	1
31	30	22	4	0	-0.25	3800	11487	854	1	3	1	1	0	0	0
31	12	12	2	0	-0.5	7502	9154	1679	1	3	1	1	0	0	0
31	58	57	2	1	0.5	6541	6690	385	1	3	1	1	0	0	1
31	59	52	1	1	0	4058	7109	1296	0	2	1	0	0	1	0
31	54	54	4	0	-0.25	7529	7711	1234	1	3	1	1	0	0	0
31	23	29	1	1	0	1747	18027	1074	1	1	1	1	0	0	1
31	33	31	4	0	-0.25	3980	13540	1752	0	2	1	1	1	0	0
31	39	35	4	0	-0.25	6330	7058	1289	0	2	1	1	1	0	0
31	36	33	4	0	-0.25	7636	12466	915	0	1	1	1	1	0	0
31	45	44	1	1	0	5818	9090	1229	1	1	1	1	0	0	1
31	4	4	4	1	0.75	2884	5102	3467	1	4	1	1	0	0	1
31	40	40	2	1	0.5	6244	7165	1112	0	2	1	1	1	0	0
31	6	6	1	1	0	1941	38031	1828	0	1	1	0	0	1	0
31	26	30	2	1	0.5	2785	11305	1461	1	1	1	1	0	0	1
31	50	49	4	0	-0.25	17584	8407	1411	0	3	1	1	1	0	0
31	3	2	1	1	0	1480	36386	2454	0	2	1	0	0	1	0
31	52	56	4	1	0.75	9382	4450	2019	1	3	1	1	0	0	1
31	5	10	2	1	0.5	4925	6157	3537	1	4	1	1	0	0	1
31	9	3	1	1	0	1680	8369	1768	0	2	1	0	0	1	0
31	43	41	1	1	0	2648	10027	1979	1	2	0	0	0	0	1
31	28	27	1	1	0	1618	11969	806	0	1	1	0	0	1	0
31	21	24	2	0	-0.5	6322	16334	1235	0	3	1	0	0	1	0
31	27	21	2	0	-0.5	3425	6193	2354	0	2	1	0	0	1	0
31	29	25	1	1	0	1814	8241	2561	1	2	1	1	0	0	1
31	37	32	1	1	0	3740	11575	1274	0	2	1	0	0	1	0
31	47	48	4	1	0.75	10332	11109	1312	0	3	1	1	1	0	0
31	13	18	2	1	0.5	6417	20015	905	0	1	1	0	0	1	0
31	46	47	4	0	-0.25	10393	8241	1587	0	2	1	1	1	0	1
31	55	51	2	0	-0.5	11217	6662	1107	1	3	1	1	0	0	0
31	7	9	4	0	-0.25	17442	15939	2487	0	3	1	1	1	0	0
31	10	1	2	0	-0.5	3739	10492	3786	1	3	1	1	0	0	0
31	48	42	4	0	-0.25	6506	4609	705	0	3	1	1	1	0	0
31	49	50	1	1	0	2353	11142	820	1	1	1	1	0	0	1
31	1	5	1	1	0	2484	6499	1838	1	2	1	1	0	0	1
31	24	26	2	1	0.5	4397	16192	2348	1	1	1	1	0	0	1
31	19	11	1	1	0	842	9416	1041	1	4	1	1	0	0	1
31	60	53	2	0	-0.5	6240	7180	1773	0	2	1	0	0	1	0
31	53	55	2	0	-0.5	7843	8535	666	0	1	1	0	0	1	0
31	31	39	2	0	-0.5	7208	20951	1122	0	1	1	0	0	1	0
31	15	13	4	0	-0.25	6416	9631	3918	1	2	1	1	0	0	0
31	51	59	1	1	0	1599	8554	1620	0	2	1	0	0	1	0
31	11	20	1	1	0	866	15575	1047	0	2	1	0	0	1	0
31	18	14	4	0	-0.25	9220	16680	1846	0	2	1	1	1	0	1
31	16	15	2	1	0.5	4888	11012	1303	1	2	1	1	0	0	1
31	56	58	1	1	0	2689	9631	753	1	3	1	1	0	0	1
31	20	16	1	1	0	2009	4781	2510	1	3	1	1	0	0	1
31	8	7	4	1	0.75	8628	18660	1104	0	1	1	1	1	0	0
31	35	36	2	1	0.5	2802	10158	732	0	3	1	0	0	1	0
31	17	19	1	1	0	751	7791	1545	1	2	1	1	0	0	1
31	25	28	2	0	-0.5	4051	11660	1043	1	3	1	1	0	0	0
31	34	34	2	1	0.5	3836	12469	775	1	2	1	1	0	0	1
31	2	8	1	1	0	1502	10230	2610	1	4	1	1	0	0	1
31	57	60	4	0	-0.25	8330	7969	924	0	3	1	1	1	0	0
31	22	23	2	1	0.5	4061	4332	3395	1	3	1	1	0	0	1
32	47	50	2	0	-0.5	3914	2512	1360	0	4	1	1	1	0	1
32	32	38	4	0	-0.25	1400	6519	1070	1	2	1	1	0	0	0
32	42	43	1	1	0	5105	3289	1061	1	2	1	1	0	0	1
32	4	3	2	1	0.5	3663	6980	1285	0	2	1	1	1	0	0
32	15	16	4	0	-0.25	6440	3475	1198	0	2	1	1	1	0	0
32	33	40	4	1	0.75	8060	8816	984	1	3	1	1	0	0	1
32	1	2	2	0	-0.5	4096	6697	1913	1	4	1	1	0	0	0
32	21	25	4	0	-0.25	5178	4704	474	1	1	1	1	0	0	0
32	55	60	1	1	0	4765	5743	1599	0	2	1	0	0	1	0
32	57	55	1	1	0	4516	7502	700	0	2	1	0	0	1	0
32	38	39	1	1	0	3759	3714	470	0	2	1	0	0	1	0
32	51	54	1	1	0	5935	4224	534	0	2	1	0	0	1	0
32	23	26	1	1	0	6994	4638	583	0	1	1	0	0	1	0
32	54	51	4	0	-0.25	5021	10336	455	1	4	1	1	0	0	0
32	10	5	1	1	0	7735	12851	1409	1	3	1	1	0	0	1
32	11	11	4	0	-0.25	1816	4569	489	0	3	1	1	1	0	1
32	40	37	4	1	0.75	3032	4418	1346	1	4	1	1	0	0	1
32	37	33	4	1	0.75	9166	4647	704	0	3	1	1	1	0	0
32	6	8	1	1	0	2166	3290	683	1	2	1	1	0	0	1
32	31	36	2	0	-0.5	2340	6159	357	0	1	1	0	0	1	0
32	36	32	2	1	0.5	1911	3309	514	1	2	1	1	0	0	1
32	60	53	2	1	0.5	2555	2813	499	1	3	1	1	0	0	1
32	34	31	1	1	0	6904	5275	357	0	3	1	0	0	1	0
32	19	19	4	0	-0.25	3564	4584	1116	0	2	1	1	1	0	0
32	49	46	2	1	0.5	3473	4664	442	0	1	1	1	1	0	0
32	29	27	2	0	-0.5	2339	5306	854	1	2	1	1	0	0	0
32	24	24	2	0	-0.5	7655	5892	521	0	2	1	0	0	1	0
32	35	35	4	0	-0.25	2753	4423	1419	0	1	1	1	1	0	1
32	9	10	4	0	-0.25	3606	4712	907	0	2	1	1	1	0	0
32	20	13	4	0	-0.25	8870	5898	1277	0	2	1	1	1	0	0
32	12	20	4	1	0.75	3575	10195	1054	1	3	1	1	0	0	1
32	7	9	1	1	0	1585	5219	677	0	1	1	0	0	1	0
32	46	42	4	0	-0.25	2399	5301	220	0	4	1	1	1	0	0
32	13	12	2	0	-0.5	2573	4761	1151	0	2	1	1	1	0	1
32	2	1	1	1	0	2773	3137	2445	0	3	1	0	0	1	0
32	39	34	2	1	0.5	7835	5525	1132	0	3	1	0	0	1	0
32	22	28	2	0	-0.5	3244	4311	599	1	2	1	1	0	0	0
32	44	48	1	1	0	6498	4908	682	0	1	1	0	0	1	0
32	43	47	4	0	-0.25	1916	5620	696	0	2	1	1	1	0	0
32	14	14	4	0	-0.25	4928	6353	1499	1	1	1	1	0	0	0
32	27	22	1	1	0	7897	2432	648	1	1	1	1	0	0	1
32	59	56	1	1	0	4721	4733	373	0	2	1	0	0	1	0
32	16	15	1	1	0	6498	3724	654	0	3	1	0	0	1	0
32	17	18	1	1	0	7388	4806	384	1	1	1	1	0	0	1
32	3	6	4	1	0.75	5953	3435	1418	1	3	1	1	0	0	1
32	50	41	4	0	-0.25	2602	4150	445	1	1	1	1	0	0	0
32	18	17	2	0	-0.5	2629	3951	2746	1	3	1	1	0	0	0
32	25	21	2	1	0.5	2963	4071	652	1	2	1	1	0	0	1
32	41	44	2	0	-0.5	2226	5090	406	1	3	1	1	0	0	0
32	53	57	4	0	-0.25	1701	9279	682	0	1	1	1	1	0	1
32	8	4	2	1	0.5	4782	5759	1433	0	2	1	0	0	1	0
32	5	7	4	0	-0.25	4930	4353	489	1	4	1	1	0	0	0
32	28	23	1	1	0	5873	5182	571	0	2	1	0	0	1	0
32	26	29	2	1	0.5	2054	4586	751	0	2	1	0	0	1	0
32	58	58	1	1	0	3255	4695	547	0	3	1	0	0	1	0
32	56	59	1	1	0	5669	4101	595	0	3	1	0	0	1	0
